"nodeA","nodeB","nodeC","rel1","rel2","rel3"
"James Prescott Joule","physicien","bouche","6","9","9"
"James Prescott Joule","physicien","visage","6","9","9"
"James Prescott Joule","physicien","coeur","6","9","9"
"James Prescott Joule","physicien","adn","6","9","9"
"James Prescott Joule","physicien","corps","6","9","9"
"James Prescott Joule","physicien","yeux","6","9","9"
"James Prescott Joule","physicien","cou","6","9","9"
"James Prescott Joule","physicien","oeil","6","9","9"
"James Prescott Joule","physicien","bras","6","9","9"
"James Prescott Joule","physicien","acide désoxyribonucléique","6","9","9"
"James Prescott Joule","physicien","main","6","9","9"
"James Prescott Joule","scientifique","mort","6","17","17"
"James Prescott Joule","scientifique","être animé","6","6","6"
"James Prescott Joule","scientifique","homme","6","6","6"
"James Prescott Joule","scientifique","personne","6","6","6"
"James Prescott Joule","scientifique","individu","6","6","6"
"James Prescott Joule","scientifique","humain","6","6","6"
"James Prescott Joule","scientifique","être humain","6","6","6"
"James Prescott Joule","scientifique","être vivant","6","6","6"
"James Prescott Joule","scientifique","bouche","6","9","9"
"James Prescott Joule","scientifique","coeur","6","9","9"
"James Prescott Joule","scientifique","adn","6","9","9"
"James Prescott Joule","scientifique","nez","6","9","9"
"James Prescott Joule","scientifique","jambes","6","9","9"
"James Prescott Joule","scientifique","tête","6","9","9"
"James Prescott Joule","scientifique","visage","6","9","9"
"James Prescott Joule","scientifique","corps","6","9","9"
"James Prescott Joule","scientifique","ADN","6","9","9"
"James Prescott Joule","scientifique","bras","6","9","9"
"James Prescott Joule","scientifique","acide désoxyribonucléique","6","9","9"
"James Prescott Joule","scientifique","oeil","6","9","9"
"James Prescott Joule","scientifique","yeux","6","9","9"
"James Prescott Joule","scientifique","=neck=","6","9","9"
"James Prescott Joule","scientifique","pied","6","9","9"
"James Prescott Joule","scientifique","cou","6","9","9"
"James Prescott Joule","scientifique","main","6","9","9"
"James Prescott Joule","scientifique","jambe","6","9","9"
"Alfred Kastler","physicien","scientifique","6","6","6"
"Gustav Kirchhoff","pied","vivant","9","17","17"
"Gustav Kirchhoff","corps","vivant","9","17","17"
"Gustav Kirchhoff","bouche","vivant","9","17","17"
"Gustav Kirchhoff","tête","vivant","9","17","17"
"Gustav Kirchhoff","jambes","vivant","9","17","17"
"Gustav Kirchhoff","visage","vivant","9","17","17"
"Gustav Kirchhoff","coeur","vivant","9","17","17"
"Gustav Kirchhoff","personne","vivant","6","17","17"
"Gustav Kirchhoff","personne","vivant","6","6","17"
"Gustav Kirchhoff","physicien","vivant","6","17","17"
"Gustav Kirchhoff","physicien","personne","6","6","6"
"Gustav Kirchhoff","physicien","scientifique","6","6","6"
"Gustav Kirchhoff","physicien","jambe","6","9","9"
"Gustav Kirchhoff","physicien","ADN","6","9","9"
"Gustav Kirchhoff","physicien","jambes","6","9","9"
"Gustav Kirchhoff","physicien","nez","6","9","9"
"Gustav Kirchhoff","physicien","pied","6","9","9"
"Gustav Kirchhoff","physicien","tête","6","9","9"
"Gustav Kirchhoff","physicien","bouche","6","9","9"
"Gustav Kirchhoff","physicien","visage","6","9","9"
"Gustav Kirchhoff","physicien","coeur","6","9","9"
"Gustav Kirchhoff","physicien","adn","6","9","9"
"Gustav Kirchhoff","physicien","corps","6","9","9"
"Gustav Kirchhoff","physicien","yeux","6","9","9"
"Gustav Kirchhoff","physicien","cou","6","9","9"
"Gustav Kirchhoff","physicien","oeil","6","9","9"
"Gustav Kirchhoff","physicien","acide désoxyribonucléique","6","9","9"
"Gustav Kirchhoff","physicien","main","6","9","9"
"Gustav Kirchhoff","scientifique","vivant","6","17","17"
"Gustav Kirchhoff","scientifique","personne","6","6","6"
"Gustav Kirchhoff","scientifique","bouche","6","9","9"
"Gustav Kirchhoff","scientifique","coeur","6","9","9"
"Gustav Kirchhoff","scientifique","adn","6","9","9"
"Gustav Kirchhoff","scientifique","nez","6","9","9"
"Gustav Kirchhoff","scientifique","jambes","6","9","9"
"Gustav Kirchhoff","scientifique","tête","6","9","9"
"Gustav Kirchhoff","scientifique","visage","6","9","9"
"Gustav Kirchhoff","scientifique","corps","6","9","9"
"Gustav Kirchhoff","scientifique","ADN","6","9","9"
"Gustav Kirchhoff","scientifique","acide désoxyribonucléique","6","9","9"
"Gustav Kirchhoff","scientifique","oeil","6","9","9"
"Gustav Kirchhoff","scientifique","yeux","6","9","9"
"Gustav Kirchhoff","scientifique","=neck=","6","9","9"
"Gustav Kirchhoff","scientifique","pied","6","9","9"
"Gustav Kirchhoff","scientifique","cou","6","9","9"
"Gustav Kirchhoff","scientifique","main","6","9","9"
"Gustav Kirchhoff","scientifique","jambe","6","9","9"
"Gustav Kirchhoff","vivant","personne","17","6","6"
"Gustav Kirchhoff","vivant","acide désoxyribonucléique","17","9","9"
"Gustav Kirchhoff","vivant","cou","17","9","9"
"Gustav Kirchhoff","vivant","oeil","17","9","9"
"Gustav Kirchhoff","vivant","corps","17","9","9"
"Gustav Kirchhoff","vivant","main","17","9","9"
"Gustav Kirchhoff","vivant","nez","17","9","9"
"Gustav Kirchhoff","vivant","visage","17","9","9"
"Gustav Kirchhoff","vivant","coeur","17","9","9"
"Gustav Kirchhoff","vivant","tête","17","9","9"
"Gustav Kirchhoff","vivant","jambe","17","9","9"
"Gustav Kirchhoff","vivant","ADN","17","9","9"
"Gustav Kirchhoff","vivant","adn","17","9","9"
"Gustav Kirchhoff","vivant","bouche","17","9","9"
"Gustav Kirchhoff","vivant","yeux","17","9","9"
"Gustav Kirchhoff","vivant","personne","17","9","6"
"Gustav Kirchhoff","vivant","pied","17","9","9"
"Gustav Kirchhoff","vivant","jambes","17","9","9"
"Paul Langevin","physicien","scientifique","6","6","6"
"Hendrick Antoon Lorentz","physicien","vivant","6","17","17"
"Ernst Mach","physicien","mort","6","17","17"
"Ernst Mach","physicien","être animé","6","6","6"
"Ernst Mach","physicien","être vivant","6","6","6"
"Ernst Mach","physicien","être humain","6","6","6"
"Ernst Mach","physicien","individu","6","6","6"
"Ernst Mach","physicien","personne","6","6","6"
"Ernst Mach","physicien","scientifique","6","6","6"
"Ernst Mach","physicien","jambe","6","9","9"
"Ernst Mach","physicien","ADN","6","9","9"
"Ernst Mach","physicien","jambes","6","9","9"
"Ernst Mach","physicien","nez","6","9","9"
"Ernst Mach","physicien","pied","6","9","9"
"Ernst Mach","physicien","tête","6","9","9"
"Ernst Mach","physicien","bouche","6","9","9"
"Ernst Mach","physicien","visage","6","9","9"
"Ernst Mach","physicien","coeur","6","9","9"
"Ernst Mach","physicien","adn","6","9","9"
"Ernst Mach","physicien","corps","6","9","9"
"Ernst Mach","physicien","yeux","6","9","9"
"Ernst Mach","physicien","cou","6","9","9"
"Ernst Mach","physicien","oeil","6","9","9"
"Ernst Mach","physicien","bras","6","9","9"
"Ernst Mach","physicien","acide désoxyribonucléique","6","9","9"
"Ernst Mach","physicien","main","6","9","9"
"Ernst Mach","scientifique","mort","6","17","17"
"Ernst Mach","scientifique","être animé","6","6","6"
"Ernst Mach","scientifique","homme","6","6","6"
"Ernst Mach","scientifique","personne","6","6","6"
"Ernst Mach","scientifique","individu","6","6","6"
"Ernst Mach","scientifique","humain","6","6","6"
"Ernst Mach","scientifique","être humain","6","6","6"
"Ernst Mach","scientifique","être vivant","6","6","6"
"Ernst Mach","scientifique","bouche","6","9","9"
"Ernst Mach","scientifique","coeur","6","9","9"
"Ernst Mach","scientifique","adn","6","9","9"
"Ernst Mach","scientifique","nez","6","9","9"
"Ernst Mach","scientifique","jambes","6","9","9"
"Ernst Mach","scientifique","tête","6","9","9"
"Ernst Mach","scientifique","visage","6","9","9"
"Ernst Mach","scientifique","corps","6","9","9"
"Ernst Mach","scientifique","ADN","6","9","9"
"Ernst Mach","scientifique","bras","6","9","9"
"Ernst Mach","scientifique","acide désoxyribonucléique","6","9","9"
"Ernst Mach","scientifique","oeil","6","9","9"
"Ernst Mach","scientifique","yeux","6","9","9"
"Ernst Mach","scientifique","pied","6","9","9"
"Ernst Mach","scientifique","cou","6","9","9"
"Ernst Mach","scientifique","main","6","9","9"
"Ernst Mach","scientifique","jambe","6","9","9"
"Guglielmo Marconi","physicien","mort","6","17","17"
"Guglielmo Marconi","physicien","être animé","6","6","6"
"Guglielmo Marconi","physicien","être vivant","6","6","6"
"Guglielmo Marconi","physicien","être humain","6","6","6"
"Guglielmo Marconi","physicien","individu","6","6","6"
"Guglielmo Marconi","physicien","personne","6","6","6"
"Guglielmo Marconi","physicien","scientifique","6","6","6"
"Guglielmo Marconi","physicien","jambe","6","9","9"
"Guglielmo Marconi","physicien","ADN","6","9","9"
"Guglielmo Marconi","physicien","jambes","6","9","9"
"Guglielmo Marconi","physicien","nez","6","9","9"
"Guglielmo Marconi","physicien","pied","6","9","9"
"Guglielmo Marconi","physicien","tête","6","9","9"
"Guglielmo Marconi","physicien","bouche","6","9","9"
"Guglielmo Marconi","physicien","visage","6","9","9"
"Guglielmo Marconi","physicien","coeur","6","9","9"
"Guglielmo Marconi","physicien","adn","6","9","9"
"Guglielmo Marconi","physicien","corps","6","9","9"
"Guglielmo Marconi","physicien","yeux","6","9","9"
"Guglielmo Marconi","physicien","cou","6","9","9"
"Guglielmo Marconi","physicien","oeil","6","9","9"
"Guglielmo Marconi","physicien","bras","6","9","9"
"Guglielmo Marconi","physicien","acide désoxyribonucléique","6","9","9"
"Guglielmo Marconi","physicien","main","6","9","9"
"Guglielmo Marconi","scientifique","mort","6","17","17"
"Guglielmo Marconi","scientifique","être animé","6","6","6"
"Guglielmo Marconi","scientifique","homme","6","6","6"
"Guglielmo Marconi","scientifique","personne","6","6","6"
"Guglielmo Marconi","scientifique","individu","6","6","6"
"Guglielmo Marconi","scientifique","humain","6","6","6"
"Guglielmo Marconi","scientifique","être humain","6","6","6"
"Guglielmo Marconi","scientifique","être vivant","6","6","6"
"Guglielmo Marconi","scientifique","bouche","6","9","9"
"Guglielmo Marconi","scientifique","coeur","6","9","9"
"Guglielmo Marconi","scientifique","adn","6","9","9"
"Guglielmo Marconi","scientifique","nez","6","9","9"
"Guglielmo Marconi","scientifique","jambes","6","9","9"
"Guglielmo Marconi","scientifique","tête","6","9","9"
"Guglielmo Marconi","scientifique","visage","6","9","9"
"Guglielmo Marconi","scientifique","corps","6","9","9"
"Guglielmo Marconi","scientifique","ADN","6","9","9"
"Guglielmo Marconi","scientifique","bras","6","9","9"
"Guglielmo Marconi","scientifique","acide désoxyribonucléique","6","9","9"
"Guglielmo Marconi","scientifique","oeil","6","9","9"
"Guglielmo Marconi","scientifique","yeux","6","9","9"
"Guglielmo Marconi","scientifique","pied","6","9","9"
"Guglielmo Marconi","scientifique","cou","6","9","9"
"Guglielmo Marconi","scientifique","main","6","9","9"
"Guglielmo Marconi","scientifique","jambe","6","9","9"
"Abbé Edme Mariotte","physicien","vivant","6","17","17"
"Abbé Edme Mariotte","physicien","scientifique","6","6","6"
"Abbé Edme Mariotte","scientifique","vivant","6","17","17"
"James Clerk Maxwell","jambes","vivant","9","17","17"
"James Clerk Maxwell","corps","vivant","9","17","17"
"James Clerk Maxwell","bouche","vivant","9","17","17"
"James Clerk Maxwell","tête","vivant","9","17","17"
"James Clerk Maxwell","coeur","vivant","9","17","17"
"James Clerk Maxwell","visage","vivant","9","17","17"
"James Clerk Maxwell","pied","vivant","9","17","17"
"James Clerk Maxwell","personne","vivant","6","17","17"
"James Clerk Maxwell","personne","vivant","6","6","17"
"James Clerk Maxwell","physicien","vivant","6","17","17"
"James Clerk Maxwell","physicien","personne","6","6","6"
"James Clerk Maxwell","physicien","scientifique","6","6","6"
"James Clerk Maxwell","physicien","jambe","6","9","9"
"James Clerk Maxwell","physicien","ADN","6","9","9"
"James Clerk Maxwell","physicien","jambes","6","9","9"
"James Clerk Maxwell","physicien","nez","6","9","9"
"James Clerk Maxwell","physicien","pied","6","9","9"
"James Clerk Maxwell","physicien","tête","6","9","9"
"James Clerk Maxwell","physicien","bouche","6","9","9"
"James Clerk Maxwell","physicien","visage","6","9","9"
"James Clerk Maxwell","physicien","coeur","6","9","9"
"James Clerk Maxwell","physicien","adn","6","9","9"
"James Clerk Maxwell","physicien","corps","6","9","9"
"James Clerk Maxwell","physicien","yeux","6","9","9"
"James Clerk Maxwell","physicien","cou","6","9","9"
"James Clerk Maxwell","physicien","oeil","6","9","9"
"James Clerk Maxwell","physicien","acide désoxyribonucléique","6","9","9"
"James Clerk Maxwell","physicien","main","6","9","9"
"James Clerk Maxwell","scientifique","vivant","6","17","17"
"James Clerk Maxwell","scientifique","personne","6","6","6"
"James Clerk Maxwell","scientifique","bouche","6","9","9"
"James Clerk Maxwell","scientifique","coeur","6","9","9"
"James Clerk Maxwell","scientifique","adn","6","9","9"
"James Clerk Maxwell","scientifique","nez","6","9","9"
"James Clerk Maxwell","scientifique","jambes","6","9","9"
"James Clerk Maxwell","scientifique","tête","6","9","9"
"James Clerk Maxwell","scientifique","visage","6","9","9"
"James Clerk Maxwell","scientifique","corps","6","9","9"
"James Clerk Maxwell","scientifique","ADN","6","9","9"
"James Clerk Maxwell","scientifique","acide désoxyribonucléique","6","9","9"
"James Clerk Maxwell","scientifique","oeil","6","9","9"
"James Clerk Maxwell","scientifique","yeux","6","9","9"
"James Clerk Maxwell","scientifique","pied","6","9","9"
"James Clerk Maxwell","scientifique","cou","6","9","9"
"James Clerk Maxwell","scientifique","main","6","9","9"
"James Clerk Maxwell","scientifique","jambe","6","9","9"
"James Clerk Maxwell","vivant","personne","17","6","6"
"James Clerk Maxwell","vivant","acide désoxyribonucléique","17","9","9"
"James Clerk Maxwell","vivant","cou","17","9","9"
"James Clerk Maxwell","vivant","oeil","17","9","9"
"James Clerk Maxwell","vivant","corps","17","9","9"
"James Clerk Maxwell","vivant","main","17","9","9"
"James Clerk Maxwell","vivant","nez","17","9","9"
"James Clerk Maxwell","vivant","visage","17","9","9"
"James Clerk Maxwell","vivant","coeur","17","9","9"
"James Clerk Maxwell","vivant","tête","17","9","9"
"James Clerk Maxwell","vivant","jambe","17","9","9"
"James Clerk Maxwell","vivant","ADN","17","9","9"
"James Clerk Maxwell","vivant","adn","17","9","9"
"James Clerk Maxwell","vivant","bouche","17","9","9"
"James Clerk Maxwell","vivant","yeux","17","9","9"
"James Clerk Maxwell","vivant","personne","17","9","6"
"James Clerk Maxwell","vivant","pied","17","9","9"
"James Clerk Maxwell","vivant","jambes","17","9","9"
"Karl Alexander Müller","physicien","vivant","6","17","17"
"Louis Néel","physicien","scientifique","6","6","6"
"Walther Nernst","physicien","vivant","6","17","17"
"Isaac Newton","scientifique","mort","6","17","17"
"Isaac Newton","scientifique","être animé","6","6","6"
"Isaac Newton","scientifique","homme","6","6","6"
"Isaac Newton","scientifique","personne","6","6","6"
"Isaac Newton","scientifique","individu","6","6","6"
"Isaac Newton","scientifique","humain","6","6","6"
"Isaac Newton","scientifique","être humain","6","6","6"
"Isaac Newton","scientifique","être vivant","6","6","6"
"Isaac Newton","scientifique","bouche","6","9","9"
"Isaac Newton","scientifique","coeur","6","9","9"
"Isaac Newton","scientifique","adn","6","9","9"
"Isaac Newton","scientifique","nez","6","9","9"
"Isaac Newton","scientifique","jambes","6","9","9"
"Isaac Newton","scientifique","tête","6","9","9"
"Isaac Newton","scientifique","visage","6","9","9"
"Isaac Newton","scientifique","corps","6","9","9"
"Isaac Newton","scientifique","ADN","6","9","9"
"Isaac Newton","scientifique","bras","6","9","9"
"Isaac Newton","scientifique","acide désoxyribonucléique","6","9","9"
"Isaac Newton","scientifique","oeil","6","9","9"
"Isaac Newton","scientifique","yeux","6","9","9"
"Isaac Newton","scientifique","=neck=","6","9","9"
"Isaac Newton","scientifique","pied","6","9","9"
"Isaac Newton","scientifique","cou","6","9","9"
"Isaac Newton","scientifique","main","6","9","9"
"Isaac Newton","scientifique","jambe","6","9","9"
"Isaac Newton","mathématicien","mort","6","17","17"
"Isaac Newton","mathématicien","homme","6","6","6"
"Isaac Newton","mathématicien","humain","6","6","6"
"Isaac Newton","mathématicien","être vivant","6","6","6"
"Isaac Newton","mathématicien","individu","6","6","6"
"Isaac Newton","mathématicien","personne","6","6","6"
"Isaac Newton","mathématicien","être humain","6","6","6"
"Isaac Newton","mathématicien","bras","6","9","9"
"Isaac Newton","mathématicien","coeur","6","9","9"
"Isaac Newton","mathématicien","nez","6","9","9"
"Isaac Newton","mathématicien","visage","6","9","9"
"Isaac Newton","mathématicien","yeux","6","9","9"
"Isaac Newton","mathématicien","jambe","6","9","9"
"Isaac Newton","mathématicien","bouche","6","9","9"
"Isaac Newton","mathématicien","acide désoxyribonucléique","6","9","9"
"Isaac Newton","mathématicien","oeil","6","9","9"
"Isaac Newton","mathématicien","cou","6","9","9"
"Isaac Newton","mathématicien","corps","6","9","9"
"Isaac Newton","mathématicien","ADN","6","9","9"
"Isaac Newton","mathématicien","tête","6","9","9"
"Isaac Newton","mathématicien","jambes","6","9","9"
"Isaac Newton","mathématicien","=neck=","6","9","9"
"Isaac Newton","mathématicien","pied","6","9","9"
"Isaac Newton","mathématicien","main","6","9","9"
"Isaac Newton","mathématicien","adn","6","9","9"
"Isaac Newton","physicien","mort","6","17","17"
"Isaac Newton","physicien","être animé","6","6","6"
"Isaac Newton","physicien","être vivant","6","6","6"
"Isaac Newton","physicien","être humain","6","6","6"
"Isaac Newton","physicien","individu","6","6","6"
"Isaac Newton","physicien","personne","6","6","6"
"Isaac Newton","physicien","scientifique","6","6","6"
"Isaac Newton","physicien","jambe","6","9","9"
"Isaac Newton","physicien","ADN","6","9","9"
"Isaac Newton","physicien","jambes","6","9","9"
"Isaac Newton","physicien","nez","6","9","9"
"Isaac Newton","physicien","pied","6","9","9"
"Isaac Newton","physicien","tête","6","9","9"
"Isaac Newton","physicien","bouche","6","9","9"
"Isaac Newton","physicien","visage","6","9","9"
"Isaac Newton","physicien","coeur","6","9","9"
"Isaac Newton","physicien","adn","6","9","9"
"Isaac Newton","physicien","corps","6","9","9"
"Isaac Newton","physicien","yeux","6","9","9"
"Isaac Newton","physicien","cou","6","9","9"
"Isaac Newton","physicien","oeil","6","9","9"
"Isaac Newton","physicien","bras","6","9","9"
"Isaac Newton","physicien","acide désoxyribonucléique","6","9","9"
"Isaac Newton","physicien","main","6","9","9"
"Nicéphore Niepce","physicien","scientifique","6","6","6"
"Hans Christian Oersted","physicien","vivant","6","17","17"
"Georg Simon Ohm","physicien","mort","6","17","17"
"Georg Simon Ohm","physicien","être animé","6","6","6"
"Georg Simon Ohm","physicien","être vivant","6","6","6"
"Georg Simon Ohm","physicien","être humain","6","6","6"
"Georg Simon Ohm","physicien","individu","6","6","6"
"Georg Simon Ohm","physicien","personne","6","6","6"
"Georg Simon Ohm","physicien","scientifique","6","6","6"
"Georg Simon Ohm","physicien","jambe","6","9","9"
"Georg Simon Ohm","physicien","ADN","6","9","9"
"Georg Simon Ohm","physicien","jambes","6","9","9"
"Georg Simon Ohm","physicien","nez","6","9","9"
"Georg Simon Ohm","physicien","pied","6","9","9"
"Georg Simon Ohm","physicien","tête","6","9","9"
"Georg Simon Ohm","physicien","bouche","6","9","9"
"Georg Simon Ohm","physicien","visage","6","9","9"
"Georg Simon Ohm","physicien","coeur","6","9","9"
"Georg Simon Ohm","physicien","adn","6","9","9"
"Georg Simon Ohm","physicien","corps","6","9","9"
"Georg Simon Ohm","physicien","yeux","6","9","9"
"Georg Simon Ohm","physicien","cou","6","9","9"
"Georg Simon Ohm","physicien","oeil","6","9","9"
"Georg Simon Ohm","physicien","bras","6","9","9"
"Georg Simon Ohm","physicien","acide désoxyribonucléique","6","9","9"
"Georg Simon Ohm","physicien","main","6","9","9"
"Georg Simon Ohm","scientifique","mort","6","17","17"
"Georg Simon Ohm","scientifique","être animé","6","6","6"
"Georg Simon Ohm","scientifique","homme","6","6","6"
"Georg Simon Ohm","scientifique","personne","6","6","6"
"Georg Simon Ohm","scientifique","individu","6","6","6"
"Georg Simon Ohm","scientifique","humain","6","6","6"
"Georg Simon Ohm","scientifique","être humain","6","6","6"
"Georg Simon Ohm","scientifique","être vivant","6","6","6"
"Georg Simon Ohm","scientifique","bouche","6","9","9"
"Georg Simon Ohm","scientifique","coeur","6","9","9"
"Georg Simon Ohm","scientifique","adn","6","9","9"
"Georg Simon Ohm","scientifique","nez","6","9","9"
"Georg Simon Ohm","scientifique","jambes","6","9","9"
"Georg Simon Ohm","scientifique","tête","6","9","9"
"Georg Simon Ohm","scientifique","visage","6","9","9"
"Georg Simon Ohm","scientifique","corps","6","9","9"
"Georg Simon Ohm","scientifique","ADN","6","9","9"
"Georg Simon Ohm","scientifique","bras","6","9","9"
"Georg Simon Ohm","scientifique","acide désoxyribonucléique","6","9","9"
"Georg Simon Ohm","scientifique","oeil","6","9","9"
"Georg Simon Ohm","scientifique","yeux","6","9","9"
"Georg Simon Ohm","scientifique","=neck=","6","9","9"
"Georg Simon Ohm","scientifique","pied","6","9","9"
"Georg Simon Ohm","scientifique","cou","6","9","9"
"Georg Simon Ohm","scientifique","main","6","9","9"
"Georg Simon Ohm","scientifique","jambe","6","9","9"
"Robert Oppenheimer","physicien","mort","6","17","17"
"Robert Oppenheimer","physicien","personne","6","6","6"
"Robert Oppenheimer","physicien","scientifique","6","6","6"
"Robert Oppenheimer","physicien","jambe","6","9","9"
"Robert Oppenheimer","physicien","ADN","6","9","9"
"Robert Oppenheimer","physicien","jambes","6","9","9"
"Robert Oppenheimer","physicien","nez","6","9","9"
"Robert Oppenheimer","physicien","pied","6","9","9"
"Robert Oppenheimer","physicien","tête","6","9","9"
"Robert Oppenheimer","physicien","bouche","6","9","9"
"Robert Oppenheimer","physicien","visage","6","9","9"
"Robert Oppenheimer","physicien","coeur","6","9","9"
"Robert Oppenheimer","physicien","adn","6","9","9"
"Robert Oppenheimer","physicien","corps","6","9","9"
"Robert Oppenheimer","physicien","yeux","6","9","9"
"Robert Oppenheimer","physicien","cou","6","9","9"
"Robert Oppenheimer","physicien","oeil","6","9","9"
"Robert Oppenheimer","physicien","bras","6","9","9"
"Robert Oppenheimer","physicien","acide désoxyribonucléique","6","9","9"
"Robert Oppenheimer","physicien","main","6","9","9"
"Robert Oppenheimer","scientifique","mort","6","17","17"
"Robert Oppenheimer","scientifique","personne","6","6","6"
"Robert Oppenheimer","scientifique","bouche","6","9","9"
"Robert Oppenheimer","scientifique","coeur","6","9","9"
"Robert Oppenheimer","scientifique","adn","6","9","9"
"Robert Oppenheimer","scientifique","nez","6","9","9"
"Robert Oppenheimer","scientifique","jambes","6","9","9"
"Robert Oppenheimer","scientifique","tête","6","9","9"
"Robert Oppenheimer","scientifique","visage","6","9","9"
"Robert Oppenheimer","scientifique","corps","6","9","9"
"Robert Oppenheimer","scientifique","ADN","6","9","9"
"Robert Oppenheimer","scientifique","bras","6","9","9"
"Robert Oppenheimer","scientifique","acide désoxyribonucléique","6","9","9"
"Robert Oppenheimer","scientifique","oeil","6","9","9"
"Robert Oppenheimer","scientifique","yeux","6","9","9"
"Robert Oppenheimer","scientifique","=neck=","6","9","9"
"Robert Oppenheimer","scientifique","pied","6","9","9"
"Robert Oppenheimer","scientifique","cou","6","9","9"
"Robert Oppenheimer","scientifique","main","6","9","9"
"Robert Oppenheimer","scientifique","jambe","6","9","9"
"Hans Christian Ørsted","physicien","vivant","6","17","17"
"Wolfgang Pauli","physicien","vivant","6","17","17"
"Jean Perrin","physicien","scientifique","6","6","6"
"François Pilâtre de Rozier","physicien","vivant","6","17","17"
"Max Planck","physicien","mort","6","17","17"
"Max Planck","physicien","être animé","6","6","6"
"Max Planck","physicien","être vivant","6","6","6"
"Max Planck","physicien","être humain","6","6","6"
"Max Planck","physicien","individu","6","6","6"
"Max Planck","physicien","personne","6","6","6"
"Max Planck","physicien","scientifique","6","6","6"
"Max Planck","physicien","jambe","6","9","9"
"Max Planck","physicien","ADN","6","9","9"
"Max Planck","physicien","jambes","6","9","9"
"Max Planck","physicien","nez","6","9","9"
"Max Planck","physicien","pied","6","9","9"
"Max Planck","physicien","tête","6","9","9"
"Max Planck","physicien","bouche","6","9","9"
"Max Planck","physicien","visage","6","9","9"
"Max Planck","physicien","coeur","6","9","9"
"Max Planck","physicien","adn","6","9","9"
"Max Planck","physicien","corps","6","9","9"
"Max Planck","physicien","yeux","6","9","9"
"Max Planck","physicien","cou","6","9","9"
"Max Planck","physicien","oeil","6","9","9"
"Max Planck","physicien","bras","6","9","9"
"Max Planck","physicien","acide désoxyribonucléique","6","9","9"
"Max Planck","physicien","main","6","9","9"
"Max Planck","scientifique","mort","6","17","17"
"Max Planck","scientifique","être animé","6","6","6"
"Max Planck","scientifique","homme","6","6","6"
"Max Planck","scientifique","personne","6","6","6"
"Max Planck","scientifique","individu","6","6","6"
"Max Planck","scientifique","humain","6","6","6"
"Max Planck","scientifique","être humain","6","6","6"
"Max Planck","scientifique","être vivant","6","6","6"
"Max Planck","scientifique","bouche","6","9","9"
"Max Planck","scientifique","coeur","6","9","9"
"Max Planck","scientifique","adn","6","9","9"
"Max Planck","scientifique","nez","6","9","9"
"Max Planck","scientifique","jambes","6","9","9"
"Max Planck","scientifique","tête","6","9","9"
"Max Planck","scientifique","visage","6","9","9"
"Max Planck","scientifique","corps","6","9","9"
"Max Planck","scientifique","ADN","6","9","9"
"Max Planck","scientifique","bras","6","9","9"
"Max Planck","scientifique","acide désoxyribonucléique","6","9","9"
"Max Planck","scientifique","oeil","6","9","9"
"Max Planck","scientifique","yeux","6","9","9"
"Max Planck","scientifique","pied","6","9","9"
"Max Planck","scientifique","cou","6","9","9"
"Max Planck","scientifique","main","6","9","9"
"Max Planck","scientifique","jambe","6","9","9"
"Wilhem Conrad Röntgen","physicien","vivant","6","17","17"
"Ernest, lord Rutherford of Nelson","physicien","vivant","6","17","17"
"Andreï Sakharov","physicien","vivant","6","17","17"
"Arnold Sommerfeld","physicien","vivant","6","17","17"
"Sir William Thomson","physicien","vivant","6","17","17"
"Evangelista Torricelli","physicien","mort","6","17","17"
"Evangelista Torricelli","physicien","être animé","6","6","6"
"Evangelista Torricelli","physicien","être vivant","6","6","6"
"Evangelista Torricelli","physicien","être humain","6","6","6"
"Evangelista Torricelli","physicien","individu","6","6","6"
"Evangelista Torricelli","physicien","personne","6","6","6"
"Evangelista Torricelli","physicien","scientifique","6","6","6"
"Evangelista Torricelli","physicien","jambe","6","9","9"
"Evangelista Torricelli","physicien","ADN","6","9","9"
"Evangelista Torricelli","physicien","jambes","6","9","9"
"Evangelista Torricelli","physicien","nez","6","9","9"
"Evangelista Torricelli","physicien","pied","6","9","9"
"Evangelista Torricelli","physicien","tête","6","9","9"
"Evangelista Torricelli","physicien","bouche","6","9","9"
"Evangelista Torricelli","physicien","visage","6","9","9"
"Evangelista Torricelli","physicien","coeur","6","9","9"
"Evangelista Torricelli","physicien","adn","6","9","9"
"Evangelista Torricelli","physicien","corps","6","9","9"
"Evangelista Torricelli","physicien","yeux","6","9","9"
"Evangelista Torricelli","physicien","cou","6","9","9"
"Evangelista Torricelli","physicien","oeil","6","9","9"
"Evangelista Torricelli","physicien","bras","6","9","9"
"Evangelista Torricelli","physicien","acide désoxyribonucléique","6","9","9"
"Evangelista Torricelli","physicien","main","6","9","9"
"Evangelista Torricelli","scientifique","mort","6","17","17"
"Evangelista Torricelli","scientifique","être animé","6","6","6"
"Evangelista Torricelli","scientifique","homme","6","6","6"
"Evangelista Torricelli","scientifique","personne","6","6","6"
"Evangelista Torricelli","scientifique","individu","6","6","6"
"Evangelista Torricelli","scientifique","humain","6","6","6"
"Evangelista Torricelli","scientifique","être humain","6","6","6"
"Evangelista Torricelli","scientifique","être vivant","6","6","6"
"Evangelista Torricelli","scientifique","bouche","6","9","9"
"Evangelista Torricelli","scientifique","coeur","6","9","9"
"Evangelista Torricelli","scientifique","adn","6","9","9"
